dataset,method,shots,nctx,seed,accuracy,macro_f1,use_b,b_loss_weight,meta_lr_ratio,setting_tag,log_path,is_fresh,is_smoke,is_cachebuild,status,exclude_reason,formal_key
food101,CoOp,2,8,2,77.6,77.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_2shots/nctx8_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k2|m8|seed2
food101,CoOp,2,8,3,77.1,77.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_2shots/nctx8_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k2|m8|seed3
food101,CoOp,2,10,1,75.5,75.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_2shots/nctx10_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k2|m10|seed1
food101,CoOp,2,10,2,76.3,76.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_2shots/nctx10_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k2|m10|seed2
food101,CoOp,2,10,3,77.8,77.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_2shots/nctx10_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k2|m10|seed3
food101,CoOp,2,12,1,74.3,73.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_2shots/nctx12_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k2|m12|seed1
food101,CoOp,2,12,2,76.2,76.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_2shots/nctx12_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k2|m12|seed2
food101,CoOp,2,12,3,77.5,77.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_2shots/nctx12_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k2|m12|seed3
food101,CoOp,2,14,1,75.7,75.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_2shots/nctx14_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k2|m14|seed1
food101,CoOp,2,14,2,77.8,77.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_2shots/nctx14_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k2|m14|seed2
food101,CoOp,2,14,3,76.5,76.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_2shots/nctx14_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k2|m14|seed3
food101,CoOp,2,16,1,75.4,75.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_2shots/nctx16_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k2|m16|seed1
food101,CoOp,2,16,2,75.2,75.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_2shots/nctx16_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k2|m16|seed2
food101,CoOp,2,16,3,77.1,77.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_2shots/nctx16_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k2|m16|seed3
food101,CoOp,4,2,1,76.3,76.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx2_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m2|seed1
food101,CoOp,4,2,2,77.7,77.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx2_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m2|seed2
food101,CoOp,4,2,3,76.8,76.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx2_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m2|seed3
food101,CoOp,4,4,1,73.4,73.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx4_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m4|seed1
food101,CoOp,4,4,2,76.2,76.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx4_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m4|seed2
food101,CoOp,4,4,3,77.7,77.6,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx4_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m4|seed3
food101,CoOp,4,6,1,74.5,74.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx6_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m6|seed1
food101,CoOp,4,6,2,77.0,76.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx6_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m6|seed2
food101,CoOp,4,6,3,76.5,76.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx6_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m6|seed3
food101,CoOp,4,8,1,75.2,75.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx8_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m8|seed1
food101,CoOp,4,8,2,77.7,77.6,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx8_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m8|seed2
food101,CoOp,4,8,3,76.0,75.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx8_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m8|seed3
food101,CoOp,4,10,1,76.5,76.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx10_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m10|seed1
food101,CoOp,4,10,2,77.4,77.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx10_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m10|seed2
food101,CoOp,4,10,3,77.4,77.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx10_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m10|seed3
food101,CoOp,4,12,1,75.2,75.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx12_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m12|seed1
food101,CoOp,4,12,2,76.9,76.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx12_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m12|seed2
food101,CoOp,4,12,3,76.7,76.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx12_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m12|seed3
food101,CoOp,4,14,1,75.6,75.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx14_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m14|seed1
food101,CoOp,4,14,2,76.5,76.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx14_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m14|seed2
food101,CoOp,4,14,3,76.9,76.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx14_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m14|seed3
food101,CoOp,4,16,1,74.4,74.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx16_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m16|seed1
food101,CoOp,4,16,2,77.6,77.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx16_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m16|seed2
food101,CoOp,4,16,3,77.5,77.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_4shots/nctx16_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k4|m16|seed3
food101,CoOp,8,2,1,78.1,78.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx2_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m2|seed1
food101,CoOp,8,2,2,77.5,77.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx2_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m2|seed2
food101,CoOp,8,2,3,77.3,77.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx2_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m2|seed3
food101,CoOp,8,4,1,76.1,76.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx4_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m4|seed1
food101,CoOp,8,4,2,77.3,77.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx4_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m4|seed2
food101,CoOp,8,4,3,76.5,76.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx4_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m4|seed3
food101,CoOp,8,6,1,77.3,77.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx6_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m6|seed1
food101,CoOp,8,6,2,76.4,76.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx6_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m6|seed2
food101,CoOp,8,6,3,76.5,76.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx6_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m6|seed3
food101,CoOp,8,8,1,76.9,76.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx8_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m8|seed1
food101,CoOp,8,8,2,76.9,76.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx8_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m8|seed2
food101,CoOp,8,8,3,76.7,76.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx8_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m8|seed3
food101,CoOp,8,10,1,76.1,76.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx10_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m10|seed1
food101,CoOp,8,10,2,76.8,76.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx10_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m10|seed2
food101,CoOp,8,10,3,76.1,75.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx10_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m10|seed3
food101,CoOp,8,12,1,76.0,75.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx12_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m12|seed1
food101,CoOp,8,12,2,76.8,76.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx12_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m12|seed2
food101,CoOp,8,12,3,76.0,75.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx12_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m12|seed3
food101,CoOp,8,14,1,76.6,76.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx14_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m14|seed1
food101,CoOp,8,14,2,75.9,75.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx14_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m14|seed2
food101,CoOp,8,14,3,75.7,75.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx14_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m14|seed3
food101,CoOp,8,16,1,75.7,75.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx16_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m16|seed1
food101,CoOp,8,16,2,76.5,76.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx16_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m16|seed2
food101,CoOp,8,16,3,76.8,76.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_8shots/nctx16_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k8|m16|seed3
food101,CoOp,10,2,1,77.6,77.6,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx2_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m2|seed1
food101,CoOp,10,2,2,78.5,78.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx2_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m2|seed2
food101,CoOp,10,2,3,78.0,77.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx2_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m2|seed3
food101,CoOp,10,4,1,76.8,76.6,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx4_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m4|seed1
food101,CoOp,10,4,2,78.0,78.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx4_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m4|seed2
food101,CoOp,10,4,3,76.9,76.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx4_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m4|seed3
food101,CoOp,10,6,1,76.5,76.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx6_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m6|seed1
food101,CoOp,10,6,2,76.7,76.6,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx6_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m6|seed2
food101,CoOp,10,6,3,75.4,75.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx6_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m6|seed3
food101,CoOp,10,8,1,76.6,76.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx8_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m8|seed1
food101,CoOp,10,8,2,77.0,77.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx8_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m8|seed2
food101,CoOp,10,8,3,75.9,75.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx8_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m8|seed3
food101,CoOp,10,10,1,76.6,76.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx10_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m10|seed1
food101,CoOp,10,10,2,77.6,77.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx10_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m10|seed2
food101,CoOp,10,10,3,75.5,75.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx10_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m10|seed3
food101,CoOp,10,12,1,77.5,77.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx12_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m12|seed1
food101,CoOp,10,12,2,76.7,76.6,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx12_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m12|seed2
food101,CoOp,10,12,3,75.3,75.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx12_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m12|seed3
food101,CoOp,10,14,1,75.9,75.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx14_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m14|seed1
food101,CoOp,10,14,2,76.5,76.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx14_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m14|seed2
food101,CoOp,10,14,3,74.7,74.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx14_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m14|seed3
food101,CoOp,10,16,1,76.0,75.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx16_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m16|seed1
food101,CoOp,10,16,2,77.1,77.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx16_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m16|seed2
food101,CoOp,10,16,3,75.0,74.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_10shots/nctx16_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k10|m16|seed3
food101,CoOp,12,2,1,78.0,77.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_12shots/nctx2_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k12|m2|seed1
food101,CoOp,12,2,2,78.5,78.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_12shots/nctx2_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k12|m2|seed2
food101,CoOp,12,2,3,77.6,77.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_12shots/nctx2_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k12|m2|seed3
food101,CoOp,12,4,1,76.5,76.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_12shots/nctx4_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k12|m4|seed1
food101,CoOp,12,4,2,78.1,78.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_12shots/nctx4_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k12|m4|seed2
food101,CoOp,12,4,3,76.9,76.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_12shots/nctx4_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k12|m4|seed3
food101,CoOp,12,6,1,76.5,76.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_12shots/nctx6_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k12|m6|seed1
food101,CoOp,12,6,2,77.4,77.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_12shots/nctx6_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k12|m6|seed2
food101,CoOp,12,6,3,77.4,77.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_12shots/nctx6_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k12|m6|seed3
food101,CoOp,12,8,1,76.6,76.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_12shots/nctx8_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k12|m8|seed1
food101,CoOp,12,8,2,77.2,77.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_12shots/nctx8_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k12|m8|seed2
food101,CoOp,12,8,3,76.1,76.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_12shots/nctx8_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k12|m8|seed3
